experiment_family,scenario_name,condition_name,persona_name,chat_atmosphere,report_1_polarity,report_2_polarity,repeat_index,timestep,success,error_message,final_choice,credible_choice,share_choice,comment_choice,like_choice,reason,reason_signal,nsb,cb,sb,eb,nci_comp,raw_response
main,influenza_a,independent,main_baseline_neutral,none,negative,positive,52,1,True,,negative,negative,none,neutral,none,报道1中提到的'高热反复、恢复时间拖长'和'家庭班级交叉感染压力'更直接解释了背景中'门诊候诊时间变长'和'刚好转又反复'的具体现象。,,1.0,1,0,0,1,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1中提到的'高热反复、恢复时间拖长'和'家庭班级交叉感染压力'更直接解释了背景中'门诊候诊时间变长'和'刚好转又反复'的具体现象。""}"
main,influenza_a,independent,main_baseline_neutral,none,positive,negative,53,1,True,,positive,positive,none,neutral,none,报道1中提到一线医生、家长和学校的具体经验更一致，且明确指出不同地区差异，而报道2的网络消息多混杂零散个案。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1中提到一线医生、家长和学校的具体经验更一致，且明确指出不同地区差异，而报道2的网络消息多混杂零散个案。""}"
main,influenza_a,independent,main_baseline_neutral,none,negative,positive,54,1,True,,negative,negative,none,neutral,none,报道1中提到的'高热反复、恢复时间拖长'和'家庭班级交叉感染压力'更具体地解释了背景中提到的门诊量波动和经验贴增多现象。,,1.0,1,0,0,1,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1中提到的'高热反复、恢复时间拖长'和'家庭班级交叉感染压力'更具体地解释了背景中提到的门诊量波动和经验贴增多现象。""}"
main,influenza_a,independent,main_baseline_neutral,none,positive,negative,55,1,True,,positive,positive,none,neutral,none,报道1提供了更多一线医生和学校的具体应对经验，且明确区分了地区差异，比报道2的零散网友经历更有参考价值。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1提供了更多一线医生和学校的具体应对经验，且明确区分了地区差异，比报道2的零散网友经历更有参考价值。""}"
main,influenza_a,independent,main_baseline_neutral,none,negative,positive,56,1,True,,negative,negative,none,neutral,none,报道1中提到的'高热反复'、'恢复时间拖长'和'刚好转又反复'的具体描述，比报道2中'几天内明显缓解'的概括性说法更符合背景中'恢复慢'的讨论线索。,,1.0,1,0,0,1,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1中提到的'高热反复'、'恢复时间拖长'和'刚好转又反复'的具体描述，比报道2中'几天内明显缓解'的概括性说法更符合背景中'恢复慢'的讨论线索。""}"
main,influenza_a,independent,main_baseline_neutral,none,positive,negative,57,1,True,,positive,positive,none,neutral,none,报道1中提到的医生、家长和学校的具体应对措施和恢复情况更符合常规流感特征，且提到了不同地区的差异性，比报道2中的网络传言更有说服力。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1中提到的医生、家长和学校的具体应对措施和恢复情况更符合常规流感特征，且提到了不同地区的差异性，比报道2中的网络传言更有说服力。""}"
main,influenza_a,independent,main_baseline_neutral,none,negative,positive,58,1,True,,negative,negative,none,neutral,none,报道1中'高热反复、恢复时间拖长'和'刚好转又反复'的具体描述比报道2的'几天内明显缓解'更符合背景中提到的'恢复慢、复查观察和症状拖延'线索。,,1.0,1,0,0,1,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1中'高热反复、恢复时间拖长'和'刚好转又反复'的具体描述比报道2的'几天内明显缓解'更符合背景中提到的'恢复慢、复查观察和症状拖延'线索。""}"
main,influenza_a,independent,main_baseline_neutral,none,positive,negative,59,1,True,,positive,positive,none,neutral,none,报道1提供了更具体的恢复路径和应对措施，比报道2的零散个案更有说服力。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1提供了更具体的恢复路径和应对措施，比报道2的零散个案更有说服力。""}"
main,influenza_a,independent,main_baseline_neutral,none,negative,positive,60,1,True,,negative,negative,none,neutral,none,报道1中提到的'高热反复'、'恢复时间拖长'和'交叉感染压力'等具体风险线索，比报道2中'短期发热'和'几天内缓解'的描述更能解释背景中公众担忧的原因。,,1.0,1,0,0,1,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1中提到的'高热反复'、'恢复时间拖长'和'交叉感染压力'等具体风险线索，比报道2中'短期发热'和'几天内缓解'的描述更能解释背景中公众担忧的原因。""}"
main,influenza_a,independent,main_baseline_neutral,none,positive,negative,61,1,True,,positive,positive,none,neutral,none,报道1中明确提到'大部分病例表现为短期发热、乏力和上呼吸道症状，经过休息、退热和常规治疗后通常能在几天内明显缓解'，这种具体恢复描述比报道2中的'恢复时间拖长'和'高热反复'更符合季节性流感的常规特征。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1中明确提到'大部分病例表现为短期发热、乏力和上呼吸道症状，经过休息、退热和常规治疗后通常能在几天内明显缓解'，这种具体恢复描述比报道2中的'恢复时间拖长'和'高热反复'更符合季节性流感的常规特征。""}"
main,influenza_a,independent,main_baseline_neutral,none,negative,positive,62,1,True,,negative,negative,none,support_negative,negative,报道1中反复出现的高热反复、恢复时间拖长和交叉感染压力更具体，更能解释背景中的门诊量波动和经验贴增多现象。,,1.0,1,0,1,3,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中反复出现的高热反复、恢复时间拖长和交叉感染压力更具体，更能解释背景中的门诊量波动和经验贴增多现象。""}"
main,influenza_a,independent,main_baseline_neutral,none,positive,negative,63,1,True,,positive,positive,none,neutral,none,报道1提供了更多一线医生、家长和老师的具体反馈，以及明确的应对措施和恢复时间，这些具体线索比报道2的零散个案更有说服力。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1提供了更多一线医生、家长和老师的具体反馈，以及明确的应对措施和恢复时间，这些具体线索比报道2的零散个案更有说服力。""}"
main,influenza_a,independent,main_baseline_neutral,none,negative,positive,64,1,True,,negative,negative,none,neutral,none,报道1中的高热反复、恢复时间拖长以及交叉感染压力等具体风险线索比报道2的常规恢复描述更具体。,,1.0,1,0,0,1,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1中的高热反复、恢复时间拖长以及交叉感染压力等具体风险线索比报道2的常规恢复描述更具体。""}"
main,influenza_a,independent,main_baseline_neutral,none,positive,negative,65,1,True,,positive,positive,none,neutral,none,报道1中医生、家长和老师的具体经验描述比报道2中零散的网络个案更系统、更一致。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1中医生、家长和老师的具体经验描述比报道2中零散的网络个案更系统、更一致。""}"
main,influenza_a,independent,main_baseline_neutral,none,negative,positive,66,1,True,,negative,negative,none,neutral,none,报道1中提到的'高热反复'、'恢复时间拖长'和'刚好转又反复'的具体经历更符合背景中'恢复慢'的担忧线索。,,1.0,1,0,0,1,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1中提到的'高热反复'、'恢复时间拖长'和'刚好转又反复'的具体经历更符合背景中'恢复慢'的担忧线索。""}"
main,influenza_a,independent,main_baseline_neutral,none,positive,negative,67,1,True,,positive,positive,none,neutral,none,报道1中提到的门诊应对能力和学校防控措施更具体，而报道2的风险线索多来自网络传言，缺乏具体数据支持。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1中提到的门诊应对能力和学校防控措施更具体，而报道2的风险线索多来自网络传言，缺乏具体数据支持。""}"
main,influenza_a,independent,main_baseline_neutral,none,negative,positive,68,1,True,,negative,negative,none,neutral,none,报道1中反复出现的高热反复、恢复时间拖长和交叉感染压力等具体风险线索，比报道2中的一般性应对描述更能解释背景中提到的公众讨论升温现象。,,1.0,1,0,0,1,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1中反复出现的高热反复、恢复时间拖长和交叉感染压力等具体风险线索，比报道2中的一般性应对描述更能解释背景中提到的公众讨论升温现象。""}"
main,influenza_a,independent,main_baseline_neutral,none,positive,negative,69,1,True,,positive,positive,none,neutral,none,报道1提供了更具体的恢复路径和防控措施实例，而报道2的风险线索多为转述和零散个案。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1提供了更具体的恢复路径和防控措施实例，而报道2的风险线索多为转述和零散个案。""}"
main,influenza_a,independent,main_baseline_neutral,none,negative,positive,70,1,True,,negative,negative,none,neutral,none,报道1中提到的'高热反复、恢复时间拖长'和'刚好转又反复'的具体个人体验比报道2中的'短期发热、几天内缓解'更符合背景中提到的'讨论升温'和'担忧'。,,1.0,1,0,0,1,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1中提到的'高热反复、恢复时间拖长'和'刚好转又反复'的具体个人体验比报道2中的'短期发热、几天内缓解'更符合背景中提到的'讨论升温'和'担忧'。""}"
main,influenza_a,independent,main_baseline_neutral,none,positive,negative,71,1,True,,positive,positive,none,neutral,none,报道1提到大部分病例表现为短期发热和常规治疗后几天内缓解，具体恢复路径更清晰，而报道2中的恢复拖长描述相对模糊且混杂零散个案。,,0.0,0,0,0,0,"{""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""neutral"",""like_choice"":""none"",""reason"":""报道1提到大部分病例表现为短期发热和常规治疗后几天内缓解，具体恢复路径更清晰，而报道2中的恢复拖长描述相对模糊且混杂零散个案。""}"
