experiment_family,scenario_name,condition_name,persona_name,agent_persona_name,chat_atmosphere,report_1_polarity,report_2_polarity,repeat_index,timestep,event_id,actor_id,action_type,success,error_message,reply_to,hyperedge_id,visible_hyperedge_ids,activation_score,signal_polarity,content,final_choice,credible_choice,share_choice,comment_choice,like_choice,reason,reason_signal,nsb,cb,sb,eb,nci_comp,scm,gcr,ssa,is_stop_step,stop_reason,raw_response
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,positive,negative,1,2,t2_e9,agent_049,observe,True,,,,t1_e10|t1_e12|t1_e13|t1_e15|t1_e9,0.538987186513,,,positive,positive,none,support_positive,positive,我更倾向于报道1中更具体的医疗应对和学校措施，尽管报道2中的个案提醒也有一定参考价值。,,0,0,0,0,0,,0.5714285714285714,0.1428571428571428,False,,"{""planned_action"":""post_comment"",""public_comment"":""报道1里的具体应对措施和恢复路径更让我安心，但报道2中反复感染和恢复慢的提醒确实值得关注。"",""reply_target"":"""",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""none"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""我更倾向于报道1中更具体的医疗应对和学校措施，尽管报道2中的个案提醒也有一定参考价值。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,positive,negative,1,3,t3_e1,agent_051,reply,True,,t2_e15,t1_e13,t1_e10|t1_e13|t1_e9,0.5914928340801999,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,negative,报道2中关于恢复时间拖长、高热反复和班级交叉感染的具体描述比报道1的笼统'几天内明显缓解'更具体，引起我的注意。,,1,1,1,1,4,0.0,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""我注意到agent_230提到报道2中高热反复、恢复时间拖长和交叉感染压力的具体描述更让人警惕，这和我最近看到的线索一致。"",""reply_target"":""t2_e15"",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""report_2"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""报道2中关于恢复时间拖长、高热反复和班级交叉感染的具体描述比报道1的笼统'几天内明显缓解'更具体，引起我的注意。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,positive,negative,1,3,t3_e10,agent_059,reply,True,,t2_e15,t1_e13,t1_e10|t1_e13|t1_e9,0.5678108964472569,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,negative,报道2中提到的高热反复、恢复时间拖长和交叉感染压力的具体描述更让我警惕，而报道1的可控线索虽然具体但缺乏对恢复难点的详细解释。,,1,1,1,1,4,,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""确实，门诊压力和恢复反复的情况比表面上的平稳更值得注意。"",""reply_target"":""t2_e15"",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""report_2"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""报道2中提到的高热反复、恢复时间拖长和交叉感染压力的具体描述更让我警惕，而报道1的可控线索虽然具体但缺乏对恢复难点的详细解释。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,positive,negative,1,3,t3_e11,agent_038,post,True,,,t3_e11,t1_e10|t1_e13|t1_e9,0.566905437044917,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,negative,报道2中提到的'刚好转又反复'和家庭交叉感染压力的具体案例比报道1中笼统的'几天内明显缓解'更引起我的注意。,,1,1,1,1,4,,1.0,1.0,False,,"{""planned_action"":""post_comment"",""public_comment"":""我注意到报道2中高热反复、恢复时间拖长和交叉感染压力的具体描述更让我警惕，而报道1的可控线索虽然具体但缺乏对恢复难点的详细解释。"",""reply_target"":"""",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""report_2"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""报道2中提到的'刚好转又反复'和家庭交叉感染压力的具体案例比报道1中笼统的'几天内明显缓解'更引起我的注意。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,positive,negative,1,3,t3_e12,agent_013,reply,True,,t2_e15,t1_e13,t1_e10|t1_e13|t1_e9,0.5654184877134437,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,negative,报道2中高热反复、恢复拖长和交叉感染压力的具体描述比报道1中的笼统恢复描述更具体、更有说服力。,,1,1,1,1,4,,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""我注意到报道2中高热反复、恢复时间拖长和交叉感染压力的具体描述更让我警惕，这些具体风险线索比报道1中的笼统恢复描述更影响我的判断。"",""reply_target"":""t2_e15"",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""report_2"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""报道2中高热反复、恢复拖长和交叉感染压力的具体描述比报道1中的笼统恢复描述更具体、更有说服力。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,positive,negative,1,3,t3_e13,agent_018,like,True,,t2_e15,t1_e13,t1_e10|t1_e13|t1_e9,0.5653942554177238,negative,,negative,negative,none,support_negative,negative,报道2中高热反复、恢复时间拖长和交叉感染压力的具体描述比报道1中的笼统恢复描述更引起我的注意。,,1,1,0,1,3,,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""我理解报道1提到的常规处理措施，但报道2里高热反复和恢复拖长的具体案例更让我担心现实中的压力累积。"",""reply_target"":""t2_e15"",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""none"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""报道2中高热反复、恢复时间拖长和交叉感染压力的具体描述比报道1中的笼统恢复描述更引起我的注意。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,positive,negative,1,3,t3_e14,agent_272,like,True,,t1_e13,t1_e13,t1_e10|t1_e13|t1_e9,0.3903932920061967,positive,,positive,positive,positive,support_positive,positive,报道1中关于常规治疗和学校处置的具体描述比报道2中的零散个案更有系统性，让我更倾向于认为这是可应对的季节性波动。,,0,0,0,0,0,,0.9285714285714286,0.8571428571428572,False,,"{""planned_action"":""reply"",""public_comment"":""我也注意到恢复慢和复诊这些具体提醒，但报道1中的治疗路径和学校处置措施更系统具体。"",""reply_target"":""t1_e13"",""final_choice"":""report_1"",""credible_choice"":""report_1"",""share_choice"":""report_1"",""comment_choice"":""support_report_1"",""like_choice"":""report_1"",""reason"":""报道1中关于常规治疗和学校处置的具体描述比报道2中的零散个案更有系统性，让我更倾向于认为这是可应对的季节性波动。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,positive,negative,1,3,t3_e15,agent_294,reply,True,,t2_e15,t1_e13,t1_e10|t1_e13|t1_e9,0.3866820339495042,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,none,support_negative,negative,报道2中提到的恢复时间拖长和'刚好转又反复'的具体经历比报道1中的笼统恢复描述更引起我的注意。,,1,1,0,1,3,,0.9333333333333332,0.8666666666666667,False,,"{""planned_action"":""reply"",""public_comment"":""我也注意到报道2中高热反复和交叉感染压力的具体描述更让我担心，虽然报道1提到恢复较快，但恢复慢和复诊这些具体提醒确实值得关注。"",""reply_target"":""t2_e15"",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""none"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""报道2中提到的恢复时间拖长和'刚好转又反复'的具体经历比报道1中的笼统恢复描述更引起我的注意。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,positive,negative,1,3,t3_e2,agent_034,reply,True,,t2_e15,t1_e13,t1_e10|t1_e13|t1_e9,0.587459359798993,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,negative,报道2中高热反复、恢复时间拖长和交叉感染压力的具体描述更具体，而报道1的恢复信息虽然正面但不够详细。,,1,1,1,1,4,0.0,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""确实，报道2里那些恢复慢和反复的具体经历比报道1的笼统描述更让我担心。"",""reply_target"":""t2_e15"",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""report_2"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""报道2中高热反复、恢复时间拖长和交叉感染压力的具体描述更具体，而报道1的恢复信息虽然正面但不够详细。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,positive,negative,1,3,t3_e3,agent_025,reply,True,,t2_e15,t1_e13,t1_e10|t1_e13|t1_e9,0.5775017245976026,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,none,support_negative,negative,报道2中的具体风险线索(高热反复、恢复拖长)比报道1的笼统恢复描述更能引起我的注意，尽管有官方支持，但实际体验的反复情况更影响判断。,,1,1,0,1,3,,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""我注意到报道2中提到的'高热反复'和'刚好转又反复'这些具体描述确实更让我担心，虽然报道1有官方来源支持，但这些反复经历更贴近普通人的实际担忧。"",""reply_target"":""t2_e15"",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""none"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""报道2中的具体风险线索(高热反复、恢复拖长)比报道1的笼统恢复描述更能引起我的注意，尽管有官方支持，但实际体验的反复情况更影响判断。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,positive,negative,1,3,t3_e4,agent_054,reply,True,,t2_e15,t1_e13,t1_e10|t1_e13|t1_e9,0.5749391412470897,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,negative,报道2中恢复时间拖长、交叉感染压力的具体描述比报道1中笼统的恢复描述更能引起我的注意，虽然我也认识到这些可能是零散个案。,,1,1,1,1,4,4.0,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""我注意到报道2中提到的'高热反复'和'刚好转又反复'的具体经历确实更让我担忧，这些细节在报道1中没有得到充分解释。"",""reply_target"":""t2_e15"",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""report_2"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""报道2中恢复时间拖长、交叉感染压力的具体描述比报道1中笼统的恢复描述更能引起我的注意，虽然我也认识到这些可能是零散个案。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,positive,negative,1,3,t3_e5,agent_002,reply,True,,t2_e15,t1_e13,t1_e10|t1_e13|t1_e9,0.572989018281407,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,negative,报道2中的具体风险经历比报道1中的笼统恢复描述更贴近我关注的具体问题，尤其是恢复慢和反复的情况。,,1,1,1,1,4,,1.0,1.0,False,,"{""planned_action"":""reply"",""public_comment"":""我注意到报道2中高热反复和恢复拖长的具体描述确实更引起我的担忧，尤其是'刚好转又反复'的经历。"",""reply_target"":""t2_e15"",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""report_2"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""报道2中的具体风险经历比报道1中的笼统恢复描述更贴近我关注的具体问题，尤其是恢复慢和反复的情况。""}"
main,influenza_a,high_interaction,main_baseline_neutral,main_baseline_neutral,none,positive,negative,1,3,t3_e6,agent_043,post,True,,,t3_e6,t1_e10|t1_e13|t1_e9,0.5707428125872145,negative,我更担心的是现实里的压力累积，不只是表面上的平稳。,negative,negative,negative,support_negative,negative,报道2中提到的恢复时间拖长、高热反复和交叉感染压力的具体描述比报道1中的可控线索更具体，且最近讨论中也有类似担忧。,,1,1,1,1,4,,1.0,1.0,False,,"{""planned_action"":""post_comment"",""public_comment"":""我注意到报道2中'刚好转又反复'的具体经历比报道1中的笼统恢复描述更引起我的注意，现实中的压力累积比表面平稳更值得担忧。"",""reply_target"":"""",""final_choice"":""report_2"",""credible_choice"":""report_2"",""share_choice"":""report_2"",""comment_choice"":""support_report_2"",""like_choice"":""report_2"",""reason"":""报道2中提到的恢复时间拖长、高热反复和交叉感染压力的具体描述比报道1中的可控线索更具体，且最近讨论中也有类似担忧。""}"
